;mode: matches	thresholds:	cor=-1.000000	ncor=-1.000000	w=0	ncor1=-1.000000	ncor2=-1.000000
#id1	id2	name1	name2	cor	Ncor	Ncor1	Ncor2	w1	w2	w	W	Wr	wr1	wr2	strand	offset	uncounted
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0546.1_n14	pal-1	pha-4	0.660883	0.420562	0.578273	0.462618	8	10	7	11	0.636364	0.875000	0.700000	D	-3	33
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0547.1_n15	pal-1	skn-1	0.431900	0.230347	0.431900	0.230347	8	15	8	15	0.533333	1.000000	0.533333	R	-4	43
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0918.1_n16	pal-1	unc-62	0.522722	0.281466	0.457382	0.304921	8	12	7	13	0.538462	0.875000	0.583333	D	-5	37
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0919.1_n17	pal-1	dsc-1	0.774466	0.619573	0.774466	0.619573	8	10	8	10	0.800000	1.000000	0.800000	D	-1	33
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0920.1_n18	pal-1	fkh-2	0.545264	0.545264	0.545264	0.545264	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0921.1_n19	pal-1	ceh-48	0.534344	0.374041	0.467551	0.415601	8	9	7	10	0.700000	0.875000	0.777778	D	-2	31
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0922.1_n20	pal-1	ces-2	0.942177	0.392574	0.588861	0.523432	8	9	5	12	0.416667	0.625000	0.555556	R	-4	31
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0923.1_n21	pal-1	lim-4	0.849563	0.755167	0.849563	0.755167	8	9	8	9	0.888889	1.000000	0.888889	D	-1	31
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0924.1_n22	pal-1	pal-1	1.000000	1.000000	1.000000	1.000000	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0925.1_n23	pal-1	sma-4	0.368963	0.170291	0.276722	0.201253	8	11	6	13	0.461538	0.750000	0.545455	R	-5	35
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0926.1_n24	pal-1	unc-86	0.333401	0.259312	0.291726	0.291726	8	8	7	9	0.777778	0.875000	0.875000	D	1	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0927.1_n25	pal-1	vab-7	0.810513	0.810513	0.810513	0.810513	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA0928.1_n26	pal-1	zfh-2	0.796648	0.579381	0.796648	0.579381	8	11	8	11	0.727273	1.000000	0.727273	R	-1	35
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1438.1_n27	pal-1	atf-7	0.616167	0.308084	0.462125	0.369700	8	10	6	12	0.500000	0.750000	0.600000	R	-4	33
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1439.1_n28	pal-1	elt-6	0.586456	0.586456	0.586456	0.586456	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1440.1_n29	pal-1	fkh-9	0.392088	0.392088	0.392088	0.392088	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1441.1_n30	pal-1	lim-7	0.812255	0.590731	0.812255	0.590731	8	11	8	11	0.727273	1.000000	0.727273	R	-1	35
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1442.1_n31	pal-1	mab-5	0.917098	0.713299	0.802461	0.802461	8	8	7	9	0.777778	0.875000	0.875000	R	1	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1443.1_n32	pal-1	unc-30	0.486110	0.486110	0.486110	0.486110	8	8	8	8	1.000000	1.000000	1.000000	R	0	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1444.1_n33	pal-1	cebp-1	0.897801	0.483431	0.785576	0.523717	8	12	7	13	0.538462	0.875000	0.583333	D	-5	37
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1445.1_n34	pal-1	ceh-28	0.471663	0.300149	0.412705	0.330164	8	10	7	11	0.636364	0.875000	0.700000	D	1	33
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1446.1_n35	pal-1	daf-16	0.544375	0.362917	0.544375	0.362917	8	12	8	12	0.666667	1.000000	0.666667	D	-2	37
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1448.1_n36	pal-1	fos-1	0.282387	0.247089	0.247089	0.282387	8	7	7	8	0.875000	0.875000	1.000000	D	1	27
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1449.1_n37	pal-1	hlh-30	0.510451	0.218765	0.382838	0.255225	8	12	6	14	0.428571	0.750000	0.500000	D	-6	37
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1450.1_n38	pal-1	lin-54	0.631255	0.360717	0.631255	0.360717	8	14	8	14	0.571429	1.000000	0.571429	D	-1	41
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1451.1_n39	pal-1	nhr-6	0.642692	0.214231	0.321346	0.321346	8	8	4	12	0.333333	0.500000	0.500000	D	-4	29
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1699.1_n40	pal-1	ceh-38	0.547179	0.273590	0.547179	0.273590	8	16	8	16	0.500000	1.000000	0.500000	D	-7	45
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1701.1_n41	pal-1	elt-2	0.486492	0.389193	0.486492	0.389193	8	10	8	10	0.800000	1.000000	0.800000	R	0	33
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1703.1_n42	pal-1	pqm-1	0.520900	0.378836	0.520900	0.378836	8	11	8	11	0.727273	1.000000	0.727273	D	-2	35
JASPAR_nematodes_MA0924.1_n22	JASPAR_nematodes_MA1704.1_n43	pal-1	zip-8	0.675712	0.394166	0.591248	0.429999	8	11	7	12	0.583333	0.875000	0.636364	R	-4	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0260.1_n1	sma-4	che-1	0.499256	0.272322	0.272322	0.499256	11	6	6	11	0.545455	0.545455	1.000000	R	0	31
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0261.1_n2	sma-4	lin-14	0.347447	0.189517	0.189517	0.347447	11	6	6	11	0.545455	0.545455	1.000000	R	0	31
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0262.1_n3	sma-4	mab-3	0.323056	0.273355	0.323056	0.273355	11	13	11	13	0.846154	1.000000	0.846154	D	0	45
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0263.1_n4	sma-4	ceh-10::ttx-3	0.229219	0.180101	0.229219	0.180101	11	14	11	14	0.785714	1.000000	0.785714	D	0	47
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0264.1_n5	sma-4	ceh-22	0.351886	0.243614	0.287907	0.287907	11	11	9	13	0.692308	0.818182	0.818182	R	2	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0537.1_n6	sma-4	blmp-1	0.314204	0.261836	0.285640	0.285640	11	11	10	12	0.833333	0.909091	0.909091	R	1	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0538.1_n7	sma-4	daf-12	0.577365	0.423401	0.577365	0.423401	11	15	11	15	0.733333	1.000000	0.733333	D	-3	49
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0540.1_n8	sma-4	dpy-27	0.337850	0.232272	0.337850	0.232272	11	16	11	16	0.687500	1.000000	0.687500	D	0	51
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0541.1_n9	sma-4	efl-1	0.303609	0.222647	0.303609	0.222647	11	15	11	15	0.733333	1.000000	0.733333	R	0	49
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0542.1_n10	sma-4	elt-3	0.380141	0.221749	0.241908	0.332624	11	8	7	12	0.583333	0.636364	0.875000	D	-1	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0543.1_n11	sma-4	eor-1	0.462679	0.339298	0.462679	0.339298	11	15	11	15	0.733333	1.000000	0.733333	R	-4	49
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0544.1_n12	sma-4	snpc-4	0.561484	0.431911	0.510440	0.467903	11	12	10	13	0.769231	0.909091	0.833333	D	1	43
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0545.1_n13	sma-4	hlh-1	0.723870	0.271451	0.394838	0.394838	11	11	6	16	0.375000	0.545455	0.545455	D	-5	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0546.1_n14	sma-4	pha-4	0.460756	0.345567	0.376982	0.414680	11	10	9	12	0.750000	0.818182	0.900000	R	2	39
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0547.1_n15	sma-4	skn-1	0.360891	0.264654	0.360891	0.264654	11	15	11	15	0.733333	1.000000	0.733333	R	-1	49
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0918.1_n16	sma-4	unc-62	0.628391	0.483378	0.571264	0.523659	11	12	10	13	0.769231	0.909091	0.833333	D	-2	43
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0919.1_n17	sma-4	dsc-1	0.158081	0.143710	0.143710	0.158081	11	10	10	11	0.909091	0.909091	1.000000	D	0	39
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0920.1_n18	sma-4	fkh-2	0.481819	0.350414	0.350414	0.481819	11	8	8	11	0.727273	0.727273	1.000000	R	1	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0921.1_n19	sma-4	ceh-48	0.326599	0.217732	0.237526	0.290310	11	9	8	12	0.666667	0.727273	0.888889	R	3	37
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0922.1_n20	sma-4	ces-2	0.173440	0.141905	0.141905	0.173440	11	9	9	11	0.818182	0.818182	1.000000	R	1	37
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0923.1_n21	sma-4	lim-4	0.220314	0.180257	0.180257	0.220314	11	9	9	11	0.818182	0.818182	1.000000	R	1	37
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0924.1_n22	sma-4	pal-1	0.368963	0.170291	0.201253	0.276722	11	8	6	13	0.461538	0.545455	0.750000	R	-2	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0925.1_n23	sma-4	sma-4	1.000000	1.000000	1.000000	1.000000	11	11	11	11	1.000000	1.000000	1.000000	D	0	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0926.1_n24	sma-4	unc-86	0.332349	0.241709	0.241709	0.332349	11	8	8	11	0.727273	0.727273	1.000000	D	3	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0927.1_n25	sma-4	vab-7	0.188076	0.136782	0.136782	0.188076	11	8	8	11	0.727273	0.727273	1.000000	R	1	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA0928.1_n26	sma-4	zfh-2	0.213358	0.177798	0.193962	0.193962	11	11	10	12	0.833333	0.909091	0.909091	D	-1	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1438.1_n27	sma-4	atf-7	0.314905	0.286277	0.286277	0.314905	11	10	10	11	0.909091	0.909091	1.000000	D	0	39
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1439.1_n28	sma-4	elt-6	0.392604	0.285530	0.285530	0.392604	11	8	8	11	0.727273	0.727273	1.000000	R	0	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1440.1_n29	sma-4	fkh-9	0.445857	0.324260	0.324260	0.445857	11	8	8	11	0.727273	0.727273	1.000000	R	1	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1441.1_n30	sma-4	lim-7	0.410254	0.191452	0.261071	0.261071	11	11	7	15	0.466667	0.636364	0.636364	D	-4	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1442.1_n31	sma-4	mab-5	0.203809	0.118888	0.129696	0.178333	11	8	7	12	0.583333	0.636364	0.875000	R	-1	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1443.1_n32	sma-4	unc-30	0.502618	0.179506	0.228463	0.314136	11	8	5	14	0.357143	0.454545	0.625000	R	6	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1444.1_n33	sma-4	cebp-1	0.236650	0.182039	0.215137	0.197209	11	12	10	13	0.769231	0.909091	0.833333	D	1	43
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1445.1_n34	sma-4	ceh-28	0.179289	0.162990	0.162990	0.179289	11	10	10	11	0.909091	0.909091	1.000000	R	1	39
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1446.1_n35	sma-4	daf-16	0.487780	0.447132	0.487780	0.447132	11	12	11	12	0.916667	1.000000	0.916667	R	-1	43
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1448.1_n36	sma-4	fos-1	0.467426	0.297453	0.297453	0.467426	11	7	7	11	0.636364	0.636364	1.000000	D	2	33
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1449.1_n37	sma-4	hlh-30	0.207584	0.190285	0.207584	0.190285	11	12	11	12	0.916667	1.000000	0.916667	D	0	43
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1450.1_n38	sma-4	lin-54	0.262454	0.174970	0.238595	0.187467	11	14	10	15	0.666667	0.909091	0.714286	R	1	47
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1451.1_n39	sma-4	nhr-6	0.507284	0.295916	0.322817	0.443874	11	8	7	12	0.583333	0.636364	0.875000	D	-1	35
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1699.1_n40	sma-4	ceh-38	0.319568	0.187981	0.290516	0.199730	11	16	10	17	0.588235	0.909091	0.625000	R	1	51
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1701.1_n41	sma-4	elt-2	0.404589	0.248978	0.294246	0.323671	11	10	8	13	0.615385	0.727273	0.800000	D	-2	39
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1703.1_n42	sma-4	pqm-1	0.391265	0.326055	0.355696	0.355696	11	11	10	12	0.833333	0.909091	0.909091	R	-1	41
JASPAR_nematodes_MA0925.1_n23	JASPAR_nematodes_MA1704.1_n43	sma-4	zip-8	0.263681	0.219734	0.239710	0.239710	11	11	10	12	0.833333	0.909091	0.909091	D	-1	41
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0260.1_n1	unc-86	che-1	0.383785	0.213214	0.239865	0.319821	8	6	5	9	0.555556	0.625000	0.833333	R	3	25
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0261.1_n2	unc-86	lin-14	0.360776	0.270582	0.270582	0.360776	8	6	6	8	0.750000	0.750000	1.000000	R	0	25
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0262.1_n3	unc-86	mab-3	0.473021	0.291090	0.473021	0.291090	8	13	8	13	0.615385	1.000000	0.615385	R	-1	39
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0263.1_n4	unc-86	ceh-10::ttx-3	0.420984	0.240562	0.420984	0.240562	8	14	8	14	0.571429	1.000000	0.571429	D	0	41
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0264.1_n5	unc-86	ceh-22	0.265895	0.155106	0.232658	0.169206	8	11	7	12	0.583333	0.875000	0.636364	R	1	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0537.1_n6	unc-86	blmp-1	0.316557	0.230223	0.316557	0.230223	8	11	8	11	0.727273	1.000000	0.727273	R	0	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0538.1_n7	unc-86	daf-12	0.501306	0.267363	0.501306	0.267363	8	15	8	15	0.533333	1.000000	0.533333	D	-6	43
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0540.1_n8	unc-86	dpy-27	0.396833	0.163402	0.347229	0.173614	8	16	7	17	0.411765	0.875000	0.437500	D	1	45
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0541.1_n9	unc-86	efl-1	0.620737	0.093110	0.232776	0.124147	8	15	3	20	0.150000	0.375000	0.200000	R	5	43
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0542.1_n10	unc-86	elt-3	0.459160	0.275496	0.344370	0.344370	8	8	6	10	0.600000	0.750000	0.750000	R	-2	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0543.1_n11	unc-86	eor-1	0.478012	0.254940	0.478012	0.254940	8	15	8	15	0.533333	1.000000	0.533333	R	-1	43
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0544.1_n12	unc-86	snpc-4	0.209921	0.139948	0.209921	0.139948	8	12	8	12	0.666667	1.000000	0.666667	D	-2	37
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0545.1_n13	unc-86	hlh-1	0.376055	0.134305	0.235034	0.170934	8	11	5	14	0.357143	0.625000	0.454545	R	3	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0546.1_n14	unc-86	pha-4	0.542862	0.434290	0.542862	0.434290	8	10	8	10	0.800000	1.000000	0.800000	R	-1	33
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0547.1_n15	unc-86	skn-1	0.506011	0.269872	0.506011	0.269872	8	15	8	15	0.533333	1.000000	0.533333	R	-1	43
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0918.1_n16	unc-86	unc-62	0.220200	0.146800	0.220200	0.146800	8	12	8	12	0.666667	1.000000	0.666667	R	-1	37
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0919.1_n17	unc-86	dsc-1	0.424630	0.212315	0.318473	0.254778	8	10	6	12	0.500000	0.750000	0.600000	D	2	33
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0920.1_n18	unc-86	fkh-2	0.501148	0.501148	0.501148	0.501148	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0921.1_n19	unc-86	ceh-48	0.523810	0.465608	0.523810	0.465608	8	9	8	9	0.888889	1.000000	0.888889	R	0	31
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0922.1_n20	unc-86	ces-2	0.425559	0.378275	0.425559	0.378275	8	9	8	9	0.888889	1.000000	0.888889	D	-1	31
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0923.1_n21	unc-86	lim-4	0.390656	0.213085	0.292992	0.260437	8	9	6	11	0.545455	0.750000	0.666667	D	2	31
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0924.1_n22	unc-86	pal-1	0.333401	0.259312	0.291726	0.291726	8	8	7	9	0.777778	0.875000	0.875000	D	-1	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0925.1_n23	unc-86	sma-4	0.332349	0.241709	0.332349	0.241709	8	11	8	11	0.727273	1.000000	0.727273	D	-3	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0926.1_n24	unc-86	unc-86	1.000000	1.000000	1.000000	1.000000	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0927.1_n25	unc-86	vab-7	0.280539	0.280539	0.280539	0.280539	8	8	8	8	1.000000	1.000000	1.000000	R	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA0928.1_n26	unc-86	zfh-2	0.408873	0.238509	0.357763	0.260192	8	11	7	12	0.583333	0.875000	0.636364	D	1	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1438.1_n27	unc-86	atf-7	0.252681	0.160797	0.221096	0.176877	8	10	7	11	0.636364	0.875000	0.700000	D	1	33
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1439.1_n28	unc-86	elt-6	0.286225	0.286225	0.286225	0.286225	8	8	8	8	1.000000	1.000000	1.000000	R	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1440.1_n29	unc-86	fkh-9	0.282641	0.282641	0.282641	0.282641	8	8	8	8	1.000000	1.000000	1.000000	R	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1441.1_n30	unc-86	lim-7	0.579306	0.267372	0.434479	0.315985	8	11	6	13	0.461538	0.750000	0.545455	R	2	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1442.1_n31	unc-86	mab-5	0.408585	0.408585	0.408585	0.408585	8	8	8	8	1.000000	1.000000	1.000000	R	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1443.1_n32	unc-86	unc-30	0.345025	0.345025	0.345025	0.345025	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1444.1_n33	unc-86	cebp-1	0.410649	0.273766	0.410649	0.273766	8	12	8	12	0.666667	1.000000	0.666667	R	-3	37
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1445.1_n34	unc-86	ceh-28	0.548712	0.438969	0.548712	0.438969	8	10	8	10	0.800000	1.000000	0.800000	R	0	33
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1446.1_n35	unc-86	daf-16	0.435907	0.290605	0.435907	0.290605	8	12	8	12	0.666667	1.000000	0.666667	D	-2	37
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1448.1_n36	unc-86	fos-1	0.341464	0.298781	0.298781	0.341464	8	7	7	8	0.875000	0.875000	1.000000	R	0	27
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1449.1_n37	unc-86	hlh-30	0.233957	0.155971	0.233957	0.155971	8	12	8	12	0.666667	1.000000	0.666667	D	-4	37
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1450.1_n38	unc-86	lin-54	0.620817	0.354753	0.620817	0.354753	8	14	8	14	0.571429	1.000000	0.571429	R	-2	41
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1451.1_n39	unc-86	nhr-6	0.452832	0.150944	0.226416	0.226416	8	8	4	12	0.333333	0.500000	0.500000	R	-4	29
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1699.1_n40	unc-86	ceh-38	0.628551	0.314275	0.628551	0.314275	8	16	8	16	0.500000	1.000000	0.500000	R	-2	45
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1701.1_n41	unc-86	elt-2	0.572582	0.364371	0.501010	0.400808	8	10	7	11	0.636364	0.875000	0.700000	R	-3	33
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1703.1_n42	unc-86	pqm-1	0.382738	0.278355	0.382738	0.278355	8	11	8	11	0.727273	1.000000	0.727273	R	-2	35
JASPAR_nematodes_MA0926.1_n24	JASPAR_nematodes_MA1704.1_n43	unc-86	zip-8	0.280880	0.204276	0.280880	0.204276	8	11	8	11	0.727273	1.000000	0.727273	D	0	35
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0260.1_n1	vab-7	che-1	0.540893	0.147516	0.202835	0.270446	8	6	3	11	0.272727	0.375000	0.500000	D	5	25
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0261.1_n2	vab-7	lin-14	0.540893	0.147516	0.202835	0.270446	8	6	3	11	0.272727	0.375000	0.500000	D	5	25
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0262.1_n3	vab-7	mab-3	0.484432	0.193773	0.363324	0.223584	8	13	6	15	0.400000	0.750000	0.461538	D	-7	39
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0263.1_n4	vab-7	ceh-10::ttx-3	0.714795	0.408454	0.714795	0.408454	8	14	8	14	0.571429	1.000000	0.571429	R	0	41
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0264.1_n5	vab-7	ceh-22	0.447606	0.325532	0.447606	0.325532	8	11	8	11	0.727273	1.000000	0.727273	D	-1	35
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0537.1_n6	vab-7	blmp-1	0.278438	0.202500	0.278438	0.202500	8	11	8	11	0.727273	1.000000	0.727273	D	-1	35
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0538.1_n7	vab-7	daf-12	0.131284	0.057437	0.114873	0.061266	8	15	7	16	0.437500	0.875000	0.466667	R	1	43
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0540.1_n8	vab-7	dpy-27	0.268402	0.110519	0.234852	0.117426	8	16	7	17	0.411765	0.875000	0.437500	R	1	45
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0541.1_n9	vab-7	efl-1	0.409202	0.179026	0.358052	0.190961	8	15	7	16	0.437500	0.875000	0.466667	D	-8	43
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0542.1_n10	vab-7	elt-3	0.590262	0.459093	0.516479	0.516479	8	8	7	9	0.777778	0.875000	0.875000	D	-1	29
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0543.1_n11	vab-7	eor-1	0.295295	0.104222	0.221471	0.118118	8	15	6	17	0.352941	0.750000	0.400000	R	-9	43
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0544.1_n12	vab-7	snpc-4	0.779566	0.086618	0.194892	0.129928	8	12	2	18	0.111111	0.250000	0.166667	D	-10	37
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0545.1_n13	vab-7	hlh-1	0.311043	0.143558	0.233282	0.169660	8	11	6	13	0.461538	0.750000	0.545455	R	-5	35
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0546.1_n14	vab-7	pha-4	0.514441	0.327371	0.450135	0.360108	8	10	7	11	0.636364	0.875000	0.700000	R	1	33
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0547.1_n15	vab-7	skn-1	0.467875	0.249533	0.467875	0.249533	8	15	8	15	0.533333	1.000000	0.533333	D	-3	43
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0918.1_n16	vab-7	unc-62	0.423486	0.228031	0.370550	0.247034	8	12	7	13	0.538462	0.875000	0.583333	R	1	37
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0919.1_n17	vab-7	dsc-1	0.945058	0.756047	0.945058	0.756047	8	10	8	10	0.800000	1.000000	0.800000	D	-1	33
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0920.1_n18	vab-7	fkh-2	0.486586	0.486586	0.486586	0.486586	8	8	8	8	1.000000	1.000000	1.000000	D	0	29
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0921.1_n19	vab-7	ceh-48	0.530110	0.371077	0.463846	0.412308	8	9	7	10	0.700000	0.875000	0.777778	R	1	31
JASPAR_nematodes_MA0927.1_n25	JASPAR_nematodes_MA0922.1_n20	vab-7	ces-2	0.431235	0.383320	0.431235	0.383320	8	9	8	9	0.888889	1.000000	0.888889	R	0	31
